CODE,PRJ_LETTER_GRADE,SB_UID,SB_STATE,sbName,execount,observed,C34_1,C34_2,C34_3,C34_4,C34_5,C34_6,C34_7
2013.1.00885.S,B,uid://A001/X13e/X211,Ready,NGC_3351_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00885.S,B,uid://A001/X145/X2e6,FullyObserved,NGC_3351_a_06_TE,1,1.0,0,1,1,1,0,0,0
2013.1.01292.S,B,uid://A001/X121/X4df,FullyObserved,0-1426_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.01292.S,B,uid://A001/X121/X4e0,FullyObserved,1-1244_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.01292.S,B,uid://A001/X121/X4e1,FullyObserved,2-515_a_07_TE,2,2.0,0,1,1,1,1,1,0
2013.1.00994.S,B,uid://A001/X13a/X15a,Ready,w51_nort_a_06_TE,3,0.0,0,0,0,0,0,0,1
2013.1.00966.S,C,uid://A001/X144/X220,Ready,OIIB1_a_03_TE,3,0.0,0,0,0,1,1,1,0
2013.1.00966.S,C,uid://A001/X144/X221,Ready,OIIB10_a_03_TE,3,0.0,0,0,0,1,1,1,0
2012.1.00245.S,B,uid://A002/X7fb989/X43,Ready,SXDF_MultiSource_Band7_Cont,2,1.0,0,0,0,0,0,1,1
2013.1.00645.S,B,uid://A001/X13e/X1fa,FullyObserved,epsilon__a_06_TE,6,6.0,1,0,0,0,0,0,0
2013.1.01037.S,B,uid://A001/X12a/Xb,Ready,OMC-1S_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.01037.S,B,uid://A001/X12a/Xc,Ready,A5142_a_06_TE,1,0.0,0,0,0,0,1,1,1
2013.1.01037.S,B,uid://A001/X12a/Xd,Ready,A2591_a_06_TE,1,0.0,0,0,0,0,1,1,1
2012.1.00123.S,B,uid://A002/X5ce05d/X71,FullyObserved,Orion_So_a_07_12,1,1.0,0,0,0,0,1,1,0
2012.1.00123.S,B,uid://A002/X5ce05d/X72,FullyObserved,Orion_So_a_09_12,1,1.0,0,0,1,1,1,1,0
2012.1.00123.S,B,uid://A002/X5ce05d/X73,FullyObserved,BN_a_07_12,1,1.0,0,0,0,0,1,1,0
2012.1.00123.S,B,uid://A002/X5ce05d/X74,Ready,BN_a_09_12,1,0.0,0,0,1,1,1,1,0
2013.1.01305.S,B,uid://A001/X146/Xbe,FullyObserved,LDN_204__a_03_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00474.S,B,uid://A001/X145/X41b,Ready,LupusIB_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00474.S,B,uid://A001/X145/X41c,Ready,LupusIIIB_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00474.S,B,uid://A001/X145/X41d,Ready,LupusIVB_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00663.S,B,uid://A001/X122/X34c,Ready,Sz91_a_06_TE,1,0.0,0,0,0,1,1,1,0
2013.1.00663.S,B,uid://A001/X122/X34d,Ready,Sz91_a_07_TE,1,0.0,0,0,0,0,0,0,1
2012.1.00077.S,B,uid://A002/X6b0cc1/X155,Ready,ARP220_345GHz_12m_C32-6,2,0.0,0,0,0,0,0,1,1
2012.1.00077.S,B,uid://A002/X6b0cc1/X156,Ready,NGC6240_345GHz_12m_C32-6,3,0.0,0,0,0,0,0,1,0
2012.1.00240.S,B,uid://A002/X7fb989/X12,FullyObserved,J1319+0950_266GHz_12m_C32-6,1,1.0,0,0,0,0,0,1,1
2012.1.00240.S,B,uid://A002/X7fb989/X13,Ready,J0129-0035__280GHz_12m_C32-6,2,0.0,0,0,0,0,0,1,1
2012.1.00240.S,B,uid://A002/X7fb989/X14,Ready,J1044-0125_280GHz_12m_C32-6,2,0.0,0,0,0,0,0,1,1
2013.1.00096.S,B,uid://A001/X144/X7,FullyObserved,DDO_69_a_03_TE,2,2.0,0,0,1,1,0,0,0
2013.1.00096.S,B,uid://A001/X144/X8,FullyObserved,DDO_75_a_03_TE,1,1.0,0,1,1,1,0,0,0
2013.1.00096.S,B,uid://A001/X144/X9,FullyObserved,DDO_155_a_03_TE,2,2.0,0,1,1,1,1,1,0
2012.1.00621.S,B,uid://A002/X7d1738/X18a,Ready,sgra_star,4,0.0,0,0,0,0,0,1,1
2013.1.00266.S,B,uid://A001/X12d/X1,Ready,g75.78+0_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00266.S,B,uid://A001/X12d/X2,FullyObserved,g19.61-0_a_03_TE,1,1.0,0,0,0,0,0,1,1
2012.1.00182.S,B,uid://A002/X628157/X65,Ready,T_Cha_345_12m_C32-6,1,0.0,0,0,0,0,0,0,1
2013.1.01178.S,B,uid://A001/X121/X31b,FullyObserved,PKS_0439_a_03_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01178.S,B,uid://A001/X121/X31c,FullyObserved,QSO_J013_a_04_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01178.S,B,uid://A001/X121/X31d,FullyObserved,QSO_J132_a_04_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01178.S,B,uid://A001/X121/X31e,FullyObserved,LBQS_005_a_04_TE,1,1.0,1,1,1,1,1,1,0
2012.1.00784.S,B,uid://A002/X7f285c/X1,Ready,W33A_12m_B7_repeat_x2,2,0.0,0,0,0,0,0,1,0
2012.1.00784.S,B,uid://A002/X7f285c/X2,Ready,W33A_12m_B6_repeat_x2,2,0.0,0,0,0,0,0,1,1
2013.1.00156.S,B,uid://A001/X125/Xd,Ready,VY_CMa_a_06_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00156.S,B,uid://A001/X125/Xe,Ready,VY_CMa_a_07_TE,2,0.0,0,0,0,0,0,0,1
2013.1.00156.S,B,uid://A001/X125/Xf,Ready,Mira_a_07_TE,2,0.0,0,0,0,0,0,1,1
2013.1.00781.S,B,uid://A001/X144/Xe1,Ready,ADFS-AzT_a_06_TE,2,0.0,0,0,0,1,1,1,0
2013.1.00781.S,B,uid://A001/X144/Xe2,Ready,SSA22-Az_a_06_TE,2,0.0,0,0,1,1,1,1,0
2013.1.00781.S,B,uid://A001/X144/Xe3,Ready,SXDS-AzT_a_06_TE,3,0.0,0,0,1,1,1,1,0
2013.1.00199.S,B,uid://A001/X144/Xfa,Ready,OH_231.8_a_07_TE,2,0.0,0,0,1,0,0,0,0
2013.1.00199.S,B,uid://A001/X144/Xfb,Ready,Red_Rect_a_07_TE,2,0.0,0,0,1,1,0,0,0
2013.1.00481.S,A,uid://A001/X121/X46f,Ready,P1_a_03_TE,2,0.0,0,0,0,0,0,1,0
2013.1.00481.S,A,uid://A001/X121/X470,FullyObserved,P1_b_03_TE,1,1.0,0,0,1,1,1,1,0
2013.1.00937.S,C,uid://A001/X144/X180,Phase2Submitted,16263_24_a_07_TE,3,0.0,1,0,0,0,0,0,0
2013.1.00937.S,C,uid://A001/X144/X181,Phase2Submitted,16263_24_a_06_TE,2,0.0,0,0,1,0,0,0,0
2013.1.00350.S,C,uid://A001/X147/X1f3,Ready,Haro11_a_03_TE,1,0.0,0,0,0,1,1,1,0
2013.1.00350.S,C,uid://A001/X147/X1f4,Ready,Haro11_a_06_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00350.S,C,uid://A001/X147/X1f5,Ready,Haro11_b_06_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00146.S,B,uid://A001/X122/X567,FullyObserved,HDF_a_03_TE,3,3.0,0,1,1,1,1,1,0
2013.1.00146.S,B,uid://A001/X122/X568,FullyObserved,HDF_b_03_TE,3,3.0,0,1,1,1,1,1,0
2013.1.00146.S,B,uid://A001/X122/X569,FullyObserved,HDF_c_03_TE,3,3.0,0,1,1,1,1,1,0
2013.1.00146.S,B,uid://A001/X122/X56a,FullyObserved,HDF_d_03_TE,3,3.0,0,1,1,1,1,1,0
2013.1.00146.S,B,uid://A001/X122/X56b,FullyObserved,HDF_e_03_TE,3,3.0,0,1,1,1,1,1,0
2013.1.00338.S,A,uid://A001/X12a/X1f4,Ready,IRAS_085_a_07_TE,3,0.0,0,0,0,0,0,1,1
2013.1.00338.S,A,uid://A001/X12a/X1f5,Ready,IW_Car_a_07_TE,3,0.0,0,0,0,0,0,0,1
2013.1.00773.S,B,uid://A001/X145/X346,Ready,HD95086_a_06_TE,4,1.0,0,0,1,1,0,0,0
2013.1.00578.S,C,uid://A001/X145/X23,Phase2Submitted,850.00_a_07_TE,2,0.0,0,0,0,0,0,0,1
2013.1.01368.S,B,uid://A001/X13b/X4,Ready,Antennae_a_07_TE,2,0.0,0,0,0,0,0,0,1
2013.1.00664.S,B,uid://A001/X12c/X125,Ready,CRL618_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00664.S,B,uid://A001/X12c/X126,Ready,CRL618_b_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00664.S,B,uid://A001/X12c/X127,Ready,CRL618_c_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00664.S,B,uid://A001/X12c/X128,Ready,CRL2688_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00664.S,B,uid://A001/X12c/X129,Ready,CRL2688_b_06_TE,1,0.0,0,0,0,0,0,0,1
2012.1.01099.S,B,uid://A002/X5d7935/Xfa,FullyObserved,Crab_93_12m_C32-4,2,2.0,0,0,0,0,1,0,0
2013.1.00584.S,B,uid://A001/X13b/X39,FullyObserved,G191.51-_a_03_TE,2,2.0,1,0,0,0,0,0,0
2013.1.00385.S,C,uid://A001/X147/X1c8,FullyObserved,SGP2_11_a_06_TE,1,3.0,1,1,1,1,1,1,0
2013.1.00385.S,C,uid://A001/X147/X1ca,Ready,MZZ_1558_a_06_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00385.S,C,uid://A001/X147/X1c9,Ready,SGP2_36_a_06_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00385.S,C,uid://A001/X147/X1cb,Ready,MZZ_4935_a_06_TE,1,0.0,1,1,1,1,1,1,0
2013.1.01295.S,B,uid://A001/X122/X556,Ready,IRAS_050_a_07_TE,1,0.0,0,1,1,1,0,0,0
2013.1.01295.S,B,uid://A001/X122/X557,Ready,ERO_0548_a_07_TE,1,0.0,0,1,1,1,0,0,0
2012.1.00175.S,B,uid://A001/X13b/X20,Ready,Cloverleaf_12m_B7_repeat_x1_a,1,0.0,0,0,0,0,0,1,1
2012.1.00175.S,B,uid://A001/X13b/X21,Ready,Cloverleaf_12m_B7_repeat_x1_b,1,0.0,0,0,0,0,0,1,1
2012.1.00175.S,B,uid://A001/X13b/X24,Ready,Cloverleaf_12m_B7_repeat_x2_c,2,0.0,0,0,0,0,0,1,0
2012.1.00175.S,B,uid://A001/X13b/X22,Ready,Eyelash_12m_B7_repeat_x2_a,2,0.0,0,0,0,0,0,1,1
2012.1.00175.S,B,uid://A001/X13b/X23,FullyObserved,Eyelash_12m_B7_repeat_x2_b,2,2.0,0,0,0,0,0,1,0
2013.1.00458.S,B,uid://A001/X12b/X1aa,Ready,PN_M_2-9_a_07_TE,2,0.0,0,0,0,0,0,0,1
2013.1.00458.S,B,uid://A001/X12b/X1ab,Ready,PN_M_2-9_a_09_TE,2,0.0,0,0,0,0,0,1,1
2013.1.01383.S,B,uid://A001/X136/X1,FullyObserved,Cosmic_s_a_03_TE,2,2.0,0,0,0,0,1,1,0
2013.1.01383.S,B,uid://A001/X136/X2,FullyObserved,Cosmic_s_a_03_TC,1,1.0,1,1,0,0,0,0,0
2013.1.00356.S,C,uid://A001/X145/X15d,FullyObserved,ACT-CLJ0_a_03_TE,3,3.0,1,0,0,0,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b4,FullyObserved,IM_Lup_a_07_TE,1,1.0,0,0,1,1,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b5,Ready,IM_Lup_a_07_TC,1,0.0,1,0,0,0,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b6,FullyObserved,IM_Lup_b_07_TE,1,1.0,0,0,0,1,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b7,FullyObserved,IM_Lup_b_07_TC,1,1.0,1,1,0,0,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b8,Ready,IM_Lup_a_06_TE,2,1.0,0,0,0,1,0,0,0
2013.1.00694.S,B,uid://A001/X121/X2b9,FullyObserved,IM_Lup_a_06_TC,1,1.0,1,1,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xda,Ready,ID_141_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xdb,Ready,ID_141_b_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xdc,Ready,ID_141_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xdd,Ready,TN_J0924_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xde,Ready,TN_J0924_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xdf,Ready,TN_J0924_b_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe0,FullyObserved,TN_J0924_a_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe1,Ready,BR1202_a_08_TE,3,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe2,Ready,BR1202_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe3,Ready,BR1202_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe4,Ready,LESS_J03_a_08_TE,3,0.0,1,0,0,0,0,0,0
2013.1.00039.S,C,uid://A001/X145/Xe5,Ready,LESS_J03_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00527.S,B,uid://A001/X145/X269,Ready,TW_Hya_a_08_TE,2,0.0,1,0,0,0,0,0,0
2013.1.00527.S,B,uid://A001/X145/X267,Ready,HD_16329_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00527.S,B,uid://A001/X145/X268,Ready,HD_10054_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00183.S,B,uid://A001/X144/X77,Ready,IRDC_C_a_06_TE,6,0.0,1,0,0,0,0,0,0
2013.1.00332.S,B,uid://A001/X12b/Xc,Ready,sgrb2_n_a_06_TE,5,3.0,0,0,0,1,0,0,0
2013.1.00332.S,B,uid://A001/X12b/Xd,Ready,sgrb2_n_b_06_TE,2,1.0,0,0,0,1,0,0,0
2013.1.00814.S,B,uid://A001/X13e/X63,Ready,NGC1614_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/Xef,Ready,NGC0034_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/X65,Ready,NGC3256_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/X66,Ready,IRAS1829_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/X67,Ready,ESO239-I_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00814.S,B,uid://A001/X13e/X68,Ready,ESO507-G_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/Xf0,Ready,Arp256_N_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00814.S,B,uid://A001/X13e/X6a,Ready,ESO550-I_a_07_TE,1,0.0,0,0,0,0,0,1,1
2012.1.00769.S,B,uid://A002/X684eb5/X5c,FullyObserved,Serpens_South_231_12m,2,2.0,1,0,0,0,0,0,0
2013.1.00387.S,B,uid://A001/X145/X34c,Ready,Flying_S_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00387.S,B,uid://A001/X145/X34d,Ready,TW_Hya_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00216.S,B,uid://A001/X13e/X1cd,Ready,RY_Tau_a_08_TE,5,0.0,0,1,0,0,0,0,0
2013.1.00236.S,C,uid://A001/X144/Xcc,Phase2Submitted,AA_Tau_a_07_TE,1,0.0,0,0,0,1,0,0,0
2013.1.00236.S,C,uid://A001/X144/Xcd,Phase2Submitted,AA_Tau_b_07_TE,1,0.0,0,0,0,1,0,0,0
2013.1.00236.S,C,uid://A001/X144/Xce,Phase2Submitted,AS_205_a_07_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00236.S,C,uid://A001/X144/Xcf,Phase2Submitted,AS_205_b_07_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00126.S,A,uid://A001/X122/X3fe,Ready,SgrA_sta_b_09_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00126.S,A,uid://A001/X122/X3fb,Ready,SgrA_sta_a_09_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00126.S,A,uid://A001/X122/X401,Ready,SgrA_sta_c_09_TE,1,0.0,1,0,0,0,0,0,0
2013.1.01195.S,B,uid://A001/X122/X581,FullyObserved,L1544_a_06_TE,3,3.0,1,0,0,0,0,0,0
2012.1.00165.S,B,uid://A002/X6444ba/X178,Ready,NGC7469_Band3,2,0.0,0,0,0,0,0,1,1
2012.1.00165.S,B,uid://A002/X6444ba/X179,FullyObserved,NGC7469_Band7,2,2.0,0,1,0,0,0,0,0
2012.1.00187.S,B,uid://A002/X7fb989/X3,Ready,NGC_1097_Band7,3,1.0,0,0,0,0,0,1,1
2012.1.00729.S,B,uid://A002/X609170/Xf2,FullyObserved,3C454.3_Band3,1,1.0,0,0,0,0,1,1,0
2012.1.00729.S,B,uid://A002/X609170/Xf3,FullyObserved,3C454.3_Band6a,1,2.0,0,1,1,1,1,1,0
2012.1.00729.S,B,uid://A002/X609170/Xf4,FullyObserved,3C454.3_Band6b,1,2.0,0,1,1,1,1,1,0
2012.1.00729.S,B,uid://A002/X609170/Xf5,FullyObserved,3C454.3_Band7a,1,1.0,0,1,1,1,1,1,0
2012.1.00729.S,B,uid://A002/X609170/Xf6,FullyObserved,3C454.3_Band7b,1,2.0,0,1,1,1,1,1,0
2012.1.00033.S,B,uid://A002/X7d1738/X112,Ready,himiko,7,0.0,0,0,0,0,0,1,1
2012.1.00584.T,B,uid://A002/X5a9a13/X6f4,Ready,Supernova_ToO_upon_a_discovery-band3,1,0.0,0,0,0,0,0,1,0
2012.1.00584.T,B,uid://A002/X5a9a13/X6f5,Ready,Supernova_ToO_upon_a_discovery-band6,1,0.0,0,0,1,1,1,1,0
2012.1.00584.T,B,uid://A002/X5a9a13/X6f6,Ready,Supernova_ToO_upon_a_discovery-band7,1,0.0,0,1,1,1,1,1,0
2013.1.00362.S,B,uid://A001/X121/X3c2,Ready,SSA22J22_a_07_TE,4,3.0,1,1,1,1,1,1,0
2013.1.00279.S,B,uid://A001/X12c/X7d,Ready,NGC_1068_a_03_TE,2,0.0,0,0,0,0,1,1,0
2013.1.00279.S,B,uid://A001/X12c/X7e,Ready,NGC_1068_b_03_TE,2,0.0,0,0,0,0,1,1,0
2013.1.00279.S,B,uid://A001/X12c/X7f,Ready,NGC_1068_c_03_TE,1,0.0,0,0,0,0,1,1,0
2013.1.00874.S,C,uid://A001/X145/X257,Phase2Submitted,LRLL_543_a_07_TE,2,0.0,0,1,0,0,0,0,0
2013.1.00745.S,B,uid://A001/X122/X3a0,Ready,BR1202-0_a_08_TE,3,0.0,1,1,1,1,1,1,0
2013.1.00745.S,B,uid://A001/X122/X3a1,FullyObserved,BR1202-0_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00745.S,B,uid://A001/X122/X3bd,FullyObserved,BR1202-0_a_06_TE,2,2.0,0,1,1,1,1,1,0
2013.1.00062.S,C,uid://A001/X13e/X17b,Phase2Submitted,IRAM0419_a_07_TE,3,0.0,0,0,0,0,0,0,1
2012.1.01011.S,B,uid://A002/X6444ba/Xb1,Ready,Oph_B-11_a_07_12,2,1.0,0,1,0,0,0,0,0
2012.1.01011.S,B,uid://A002/X6444ba/Xb5,FullyObserved,Oph_B-11_a_06_12,1,1.0,0,0,1,0,0,0,0
2012.1.01011.S,B,uid://A002/X6444ba/Xb6,Ready,Oph_B-11_a_03_12,3,2.0,0,0,1,1,1,1,0
2012.1.01011.S,B,uid://A002/X6444ba/Xb7,Ready,Oph_B-11_a_09_12,1,0.0,1,0,0,0,0,0,0
2012.1.00882.S,B,uid://A002/X5a9a13/X530,Ready,ULAS_J1120+0641,5,3.0,0,0,0,0,0,1,1
2012.1.00882.S,B,uid://A002/X5a9a13/X531,FullyObserved,J0109-3040,1,1.0,1,1,1,1,1,1,0
2012.1.00882.S,B,uid://A002/X5a9a13/X532,FullyObserved,J2348-3054,3,3.0,1,1,1,1,1,1,0
2012.1.00882.S,B,uid://A002/X5a9a13/X533,FullyObserved,J0305-3100,1,1.0,1,1,1,1,1,1,0
2013.1.00858.S,A,uid://A001/X144/X1f2,Ready,L1527_a_07_TE,2,0.0,0,0,0,0,0,1,0
2013.1.00858.S,A,uid://A001/X144/X1f1,Ready,L1527_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01142.S,B,uid://A001/X130/X12,Ready,m33-1_a_03_TE,2,1.0,0,0,0,0,1,1,0
2012.1.00133.S,B,uid://A002/X758152/X3,FullyObserved,G0.25+0.02_252GHz_12m_C32-1,2,2.0,1,0,0,0,0,0,0
2013.1.00162.S,B,uid://A001/X122/X346,FullyObserved,Core_reg_a_06_TE,4,5.0,0,1,1,1,1,1,0
2012.1.01029.S,B,uid://A002/X5eed86/Xcc,Ready,Eyelash_B9_extended,1,0.0,0,0,0,0,0,1,1
2012.1.01029.S,B,uid://A002/X5eed86/Xcd,Ready,Eyelash_B9_compact,1,0.0,1,0,0,0,0,0,0
2012.1.01029.S,B,uid://A002/X5eed86/Xce,Ready,Eyelash_B7_compact,1,0.0,1,0,0,0,0,0,0
2012.1.01029.S,B,uid://A002/X5eed86/Xcf,Ready,Eyelash_B7_extended,1,0.0,0,0,0,0,0,1,1
2012.1.00321.S,B,uid://A002/X6444ba/X3f,Ready,Multi-source,1,0.0,0,0,0,0,1,0,0
2012.1.00321.S,B,uid://A002/X6444ba/X40,Ready,BP_Tau,1,0.0,0,0,0,0,1,1,1
2012.1.01057.S,B,uid://A002/X7d1738/X191,Ready,NGC_2264_CMM3_linesUSB,2,0.0,0,0,0,0,0,1,0
2012.1.01057.S,B,uid://A002/X7d1738/X192,Ready,NGC_2264_CMM3_linesLSB,2,0.0,0,0,0,0,0,1,0
2012.1.00037.S,B,uid://A002/X609170/X33,FullyObserved,BD_1_B7_12m,1,1.0,0,0,1,1,1,1,0
2012.1.00037.S,B,uid://A002/X609170/X34,FullyObserved,BD_2_B7_12m,2,2.0,0,0,1,1,1,1,0
2013.1.00602.S,C,uid://A001/X147/X33b,Phase2Submitted,cloverle_a_07_TE,2,0.0,1,0,0,0,0,0,0
2013.1.00602.S,C,uid://A001/X147/X33c,Phase2Submitted,HATLAS_J_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00602.S,C,uid://A001/X147/X33d,Phase2Submitted,HATLAS_J_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.01070.S,B,uid://A001/X13b/X192,Ready,AA_Tau_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01070.S,B,uid://A001/X13b/X193,Ready,AA_Tau_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.01070.S,B,uid://A001/X13b/X194,Ready,AA_Tau_b_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00735.S,B,uid://A001/X13a/X17d,Ready,ngc_253_a_07_TE,2,0.0,0,0,0,0,1,1,0
2013.1.00735.S,B,uid://A001/X13a/X17e,Ready,ngc_253_a_07_TC,1,0.0,0,1,0,0,0,0,0
2013.1.00100.S,B,uid://A001/X120/X9c,Ready,Oph_IRS__a_07_TE,1,0.0,0,0,0,0,1,1,0
2013.1.00100.S,B,uid://A001/X121/X462,Ready,Oph_IRS__b_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00100.S,B,uid://A001/X120/X9e,FullyObserved,Oph_IRS__a_09_TE,2,2.0,0,0,1,1,0,0,0
2013.1.00100.S,B,uid://A001/X120/X9f,Ready,Oph_IRS__a_04_TE,1,0.0,0,0,0,0,0,1,0
2013.1.00634.S,C,uid://A001/X144/X83,FullyObserved,NGC_3351_a_03_TE,1,1.0,0,1,1,0,0,0,0
2013.1.00634.S,C,uid://A001/X144/X84,FullyObserved,NGC_3627_a_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X85,FullyObserved,NGC_4254_a_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X86,FullyObserved,NGC_4321_a_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X87,FullyObserved,NGC_3351_b_03_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X88,FullyObserved,NGC_3627_b_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X89,FullyObserved,NGC_4254_b_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00634.S,C,uid://A001/X144/X8a,FullyObserved,NGC_4321_b_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00752.S,C,uid://A002/X9a055b/X72,Ready,IRDC28.2_a_06_TE,2,0.0,0,1,1,1,1,1,0
2013.1.00752.S,C,uid://A002/X9a055b/X73,Ready,IRDC28.5_a_06_TE,2,0.0,0,1,1,1,1,1,0
2013.1.00286.S,B,uid://A001/X136/Xbb,Ready,3C_445_a_03_TE,3,0.0,0,0,0,0,0,0,1
2013.1.00519.S,C,uid://A001/X144/X139,Ready,EX_Lup_a_06_TE,2,0.0,0,0,0,0,0,0,1
2013.1.00519.S,C,uid://A001/X144/X13a,Ready,EX_Lup_a_06_TC,1,0.0,0,1,0,0,0,0,0
2013.1.00159.S,C,uid://A001/X148/X1,Ready,AzTEC1_c_08_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00159.S,C,uid://A001/X148/X2,Ready,AzTEC1_d_08_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00890.S,C,uid://A001/X148/Xe2,Ready,SDP.1160_a_07_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00890.S,C,uid://A001/X148/Xe3,Ready,SDP.163_a_07_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00889.S,B,uid://A001/X144/X150,Ready,M83_a_03_TE,3,0.0,0,0,1,1,0,0,0
2013.1.00889.S,B,uid://A001/X144/X151,Ready,M83_b_03_TE,1,0.0,0,0,1,0,0,0,0
2013.1.00889.S,B,uid://A001/X144/X152,Ready,M83_c_03_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00783.S,B,uid://A001/X12d/Xc,FullyObserved,L328-IRS_a_06_TE,2,2.0,0,0,0,0,1,0,0
2013.1.00783.S,B,uid://A001/X12d/Xd,Ready,L328-IRS_a_06_TC,1,0.0,1,1,0,0,0,0,0
2012.1.00635.S,B,uid://A002/X5d7935/X2f6,FullyObserved,Jun_SgrA_352-216_12m_C32-any,1,4.0,1,1,1,1,1,1,0
2012.1.00635.S,B,uid://A002/X79f8ed/X3c,FullyObserved,Feb_SgrA_352-216_12m_C32-any,1,1.0,1,1,1,1,1,1,0
2012.1.00635.S,B,uid://A002/X7d1738/X3a,FullyObserved,March_SgrA_352-216_12m_C32-any,1,1.0,1,1,1,1,1,1,0
2012.1.00635.S,B,uid://A002/X7d1738/X3b,FullyObserved,April_SgrA_352-216_12m_C32-any,1,1.0,1,1,1,1,1,1,0
